cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss
2088,Cnpy1,2.586179,7.794254,29935.29,7.7262764,158.21564,202.3965,217.55391,0.12602535
2089,Cnpy1,5.9049373,11.906263,30493.121,12.716538,161.15126,202.27724,217.5192,0.12602535
2090,Cnpy1,13.774578,29.226763,31432.451,30.874607,166.08568,202.18675,217.56465,0.12602535
2091,Cnpy1,27.191303,42.41918,33872.62,48.15846,178.93135,201.76231,217.3855,0.12602535
2092,Cnpy1,5.376911,13.003266,30308.865,13.386714,160.17938,202.33624,217.5543,0.12602535
2093,Cnpy1,0.28276455,5.0959306,29544.234,4.3918824,156.1576,202.48282,217.58066,0.12602535
2094,Cnpy1,0.31539124,3.932854,29613.7,3.4350672,156.52463,202.45412,217.56,0.12602535
2095,Cnpy1,2.2638264,13.480713,29556.412,12.328075,156.2143,202.54718,217.66006,0.12602535
2096,Cnpy1,7.9041,48.048737,28994.89,43.856285,153.2245,202.99026,218.07451,0.12602535
2097,Cnpy1,0.0,2.4911747,29617.523,2.0822873,156.54607,202.44142,217.54558,0.12602535
2098,Cnpy1,2.440155,7.7004957,29906.24,7.5795326,158.06265,202.40372,217.55692,0.12602535
2099,Cnpy1,0.6998625,0.6888513,29876.467,0.90356594,157.91203,202.3553,217.4931,0.12602535
2100,Cnpy1,0.56857026,1.5083554,29801.977,1.5271238,157.51881,202.38245,217.5111,0.12602535
2101,Cnpy1,8.071177,1.0612289,31607.479,4.6583705,167.03287,201.8896,217.26712,0.12602535
2102,Cnpy1,3.1124005,2.0384593,30369.564,3.1607096,160.50899,202.23111,217.44017,0.12602535
2103,Cnpy1,4.7648096,1.6477956,30781.893,3.6063006,162.68198,202.11586,217.38147,0.12602535
2104,Cnpy1,10.810451,1.5646516,32251.893,6.3552313,170.42834,201.72958,217.18936,0.12602535
2105,Cnpy1,1.6148723,3.2760153,29951.143,3.4946609,158.30319,202.3556,217.50812,0.12602535
2106,Cnpy1,1.2111542,3.3046162,29855.416,3.3295448,157.79877,202.38222,217.52127,0.12602535
2107,Cnpy1,0.0,4.4749265,29511.955,3.7403243,155.98807,202.48679,217.57906,0.12602535
2108,Cnpy1,0.70370966,4.332289,29682.447,3.950871,156.88649,202.43831,217.55455,0.12602535
2109,Cnpy1,0.53543127,4.5093126,29633.965,4.019989,156.6309,202.45317,217.56282,0.12602535
2110,Cnpy1,1.0232913,4.2655554,29760.232,4.0447984,157.29642,202.41623,217.54338,0.12602535
2111,Cnpy1,0.0,4.072824,29533.328,3.4042513,156.10104,202.47758,217.57228,0.12602535
2112,Cnpy1,0.9593356,1.8656666,29873.857,2.008792,157.89723,202.36551,217.50485,0.12602535
2113,Cnpy1,0.0,0.44245666,29726.979,0.3698459,157.1246,202.39453,217.51088,0.12602535
2114,Cnpy1,1.9578245,1.0356318,30152.12,1.7822518,159.36414,202.28238,217.45949,0.12602535
2115,Cnpy1,2.2021067,1.346574,30192.686,2.1564946,159.5776,202.27379,217.45708,0.12602535
2116,Cnpy1,1.7420207,1.0545654,30100.465,1.6971048,159.09195,202.29668,217.4666,0.12602535
2117,Cnpy1,0.74028355,0.272983,29908.115,0.57484996,158.07916,202.34314,217.48477,0.12602535
2118,Cnpy1,1.2722429,1.5222441,29965.328,1.8682063,158.37949,202.33754,217.48923,0.12602535
2119,Cnpy1,0.3541349,1.6372148,29745.207,1.5344034,157.21957,202.39915,217.52002,0.12602535
2120,Cnpy1,0.27875656,1.5537723,29732.15,1.429348,157.15085,202.4021,217.52097,0.12602535
2121,Cnpy1,0.76669466,1.6889868,29838.428,1.7708966,157.7107,202.37384,217.50793,0.12602535
2122,Cnpy1,1.1223694,3.1835797,29841.215,3.1867943,157.72406,202.38515,217.522,0.12602535
2123,Cnpy1,0.58995545,2.21125,29769.342,2.124685,157.34624,202.39716,217.5223,0.12602535
2124,Cnpy1,0.38125533,1.6535717,29750.64,1.560779,157.24818,202.39781,217.51941,0.12602535
2125,Cnpy1,0.37095112,2.7508256,29689.627,2.473114,156.92574,202.42354,217.53828,0.12602535
2126,Cnpy1,0.0,0.0,29750.857,0.0,157.25081,202.3843,217.50331,0.12602535
2127,Cnpy1,2.9125335,2.2284703,30312.125,3.2261062,160.20616,202.2483,217.44965,0.12602535
2128,Cnpy1,3.6524436,6.141042,30274.445,6.843252,160.00414,202.29018,217.49252,0.12602535
2129,Cnpy1,0.0,1.0945379,29692.008,0.914906,156.93976,202.40952,217.52197,0.12602535
2130,Cnpy1,3.52997,5.95638,30255.62,6.6315813,159.9051,202.29384,217.49324,0.12602535
2131,Cnpy1,0.63571614,2.6267028,29757.756,2.4933882,157.28482,202.40369,217.52788,0.12602535
2132,Cnpy1,0.0,1.3456875,29678.602,1.1248335,156.8689,202.41524,217.52623,0.12602535
2133,Cnpy1,0.49139827,1.3392456,29793.062,1.3496227,157.472,202.38353,217.51067,0.12602535
2134,Cnpy1,1.2902793,2.8035312,29900.736,2.9477298,158.03802,202.36569,217.5103,0.12602535
2135,Cnpy1,2.3822494,4.022578,30090.523,4.477935,159.03693,202.32338,217.4966,0.12602535
2136,Cnpy1,3.4996047,3.545546,30379.137,4.601813,160.55809,202.24068,217.45346,0.12602535
2137,Cnpy1,5.0510964,2.418372,30808.504,4.3843904,162.82152,202.11516,217.38567,0.12602535
2138,Cnpy1,4.367898,2.9288182,30618.23,4.492044,161.81847,202.17078,217.4158,0.12602535
2139,Cnpy1,4.1126976,2.081186,30603.89,3.6640325,161.74367,202.16779,217.40945,0.12602535
2140,Cnpy1,0.8487558,2.2553637,29827.205,2.2827642,157.65108,202.38153,217.51492,0.12602535
2141,Cnpy1,3.6190026,1.9310783,30495.123,3.307778,161.17067,202.19609,217.42245,0.12602535
2142,Cnpy1,0.0,0.6619444,29715.135,0.553312,157.062,202.39958,217.51465,0.12602535
2143,Cnpy1,28.313202,62.961765,33054.31,65.86539,174.60182,202.13269,217.6912,0.12602535
2144,Cnpy1,10.377477,20.706562,31076.375,22.164133,164.21675,202.19229,217.52744,0.12602535
2145,Cnpy1,0.0,0.8553327,29704.785,0.714961,157.0073,202.40404,217.51794,0.12602535
2146,Cnpy1,8.540787,22.498802,30540.232,22.804426,161.39006,202.3508,217.61536,0.12602535
2147,Cnpy1,4.013082,14.942338,29884.623,14.3692465,157.9423,202.4682,217.62985,0.12602535
2148,Cnpy1,0.44742736,15.371814,29039.004,13.05631,153.48653,202.70709,217.74902,0.12602535
2149,Cnpy1,39.757786,120.834946,32427.172,119.58997,171.24289,202.82004,218.35155,0.12602535
2150,Cnpy1,7.9645977,6.7635126,31267.504,9.3781395,165.23633,202.0273,217.36763,0.12602535
2151,Cnpy1,3.7777724,11.885279,29993.867,11.703808,158.52063,202.41344,217.58563,0.12602535
2152,Cnpy1,2.927548,14.552936,29653.018,13.535244,156.72234,202.52905,217.65735,0.12602535
2153,Cnpy1,0.61035186,3.7938428,29689.512,3.4570763,156.92421,202.43199,217.54837,0.12602535
2154,Cnpy1,6.910042,13.341138,30653.19,14.386013,161.99341,202.24545,217.51189,0.12602535
2155,Cnpy1,4.009569,6.1027093,30360.684,6.9782343,160.45857,202.26636,217.48067,0.12602535
2156,Cnpy1,0.43903053,1.9308131,29749.246,1.8195817,157.2406,202.40042,217.5223,0.12602535
2157,Cnpy1,3.7089493,8.929759,30136.967,9.201021,159.27727,202.35031,217.53786,0.12602535
2158,Cnpy1,4.662652,8.708305,30373.371,9.462035,160.52312,202.28395,217.50417,0.12602535
2159,Cnpy1,4.524694,14.155404,30046.455,13.951032,158.7957,202.41734,217.60051,0.12602535
2160,Cnpy1,12.544185,27.803936,31210.072,29.110468,164.91504,202.22682,217.57932,0.12602535
2161,Cnpy1,0.0,0.8720916,29703.88,0.7289694,157.00252,202.40442,217.5182,0.12602535
2162,Cnpy1,0.45556512,1.8978,29754.85,1.7997314,157.27014,202.39862,217.52121,0.12602535
2163,Cnpy1,7.5509543,38.934826,29423.85,36.077026,155.49316,202.79556,217.92426,0.12602535
2164,Cnpy1,5.3387275,36.51407,29044.98,33.016296,153.49919,202.87973,217.95253,0.12602535
2165,Cnpy1,9.960327,62.927883,28641.566,57.248974,151.34904,203.20999,218.272,0.12602535
2166,Cnpy1,1.3165762,4.347385,29824.096,4.2505603,157.63283,202.39929,217.53557,0.12602535
2167,Cnpy1,5.525291,29.800388,29442.459,27.494753,155.59937,202.71207,217.83331,0.12602535
2168,Cnpy1,2.808985,2.2525907,30286.428,3.197843,160.07074,202.2555,217.45331,0.12602535
2169,Cnpy1,1.3537694,1.2935538,29996.688,1.7151918,158.54492,202.32707,217.48282,0.12602535
2170,Cnpy1,1.6614444,1.6456269,30049.74,2.1535206,158.82414,202.31535,217.4791,0.12602535
2171,Cnpy1,3.6837604,1.8584164,30514.355,3.277293,161.27208,202.19025,217.41916,0.12602535
2172,Cnpy1,3.6837604,1.9962046,30506.904,3.3925018,161.2327,202.1934,217.42152,0.12602535
2173,Cnpy1,0.0,3.9248447,29541.203,3.2805712,156.14267,202.4742,217.56978,0.12602535
2174,Cnpy1,1.9979649,4.434586,29978.395,4.6424923,158.44574,202.35748,217.51564,0.12602535
2175,Cnpy1,0.0,4.60039,29505.29,3.8451843,155.95284,202.48964,217.5812,0.12602535
2176,Cnpy1,0.8372383,4.245067,29718.092,3.9405212,157.07439,202.42773,217.54887,0.12602535
2177,Cnpy1,0.70843244,4.149419,29693.293,3.8002322,156.94382,202.43382,217.55133,0.12602535
2178,Cnpy1,0.0,4.0717177,29533.389,3.4033267,156.10136,202.47755,217.57228,0.12602535
2179,Cnpy1,1.0963836,2.3181198,29881.555,2.4511776,157.93738,202.36705,217.5082,0.12602535
2180,Cnpy1,1.4960606,1.269973,30031.24,1.7620783,158.72702,202.31738,217.47795,0.12602535
2181,Cnpy1,0.8585876,0.11098055,29944.277,0.49480772,158.26984,202.33179,217.47823,0.12602535
2182,Cnpy1,1.5760161,0.8635939,30071.855,1.4597695,158.94138,202.30296,217.46857,0.12602535
2183,Cnpy1,1.0878252,0.0,30003.602,0.50933504,158.5825,202.31447,217.46909,0.12602535
2184,Cnpy1,1.5578213,1.2841363,30044.945,1.8028238,158.7992,202.31375,217.47624,0.12602535
2185,Cnpy1,0.33682036,0.70577526,29790.998,0.7477094,157.46167,202.379,217.50479,0.12602535
2186,Cnpy1,0.83490133,0.7810512,29903.021,1.0438651,158.05185,202.34871,217.49043,0.12602535
2187,Cnpy1,1.1794032,3.457467,29839.818,3.442445,157.71645,202.38774,217.52484,0.12602535
2188,Cnpy1,1.7505684,4.4503446,29919.758,4.5398445,158.13678,202.37375,217.52368,0.12602535
2189,Cnpy1,1.3235304,3.359845,29878.646,3.428332,157.92114,202.37627,217.51866,0.12602535
2190,Cnpy1,1.6451718,4.007406,29918.94,4.1202374,158.13284,202.37038,217.51952,0.12602535
2191,Cnpy1,2.6634526,4.4714904,30132.258,4.9848075,159.25642,202.31558,217.49538,0.12602535
2192,Cnpy1,0.0,2.2464733,29630.564,1.8777568,156.61499,202.43584,217.54141,0.12602535
2193,Cnpy1,0.36115366,3.9016294,29625.97,3.4304123,156.58931,202.45049,217.55801,0.12602535
2194,Cnpy1,0.0,2.351436,29624.969,1.9654887,156.58542,202.43822,217.54321,0.12602535
2195,Cnpy1,1.6014885,5.0767093,29851.398,4.99362,157.77602,202.39764,217.53894,0.12602535
2196,Cnpy1,1.4877126,5.2074475,29817.887,5.049619,157.59935,202.40796,217.54471,0.12602535
2197,Cnpy1,2.3430917,13.558035,29570.639,12.429849,156.28917,202.54387,217.6589,0.12602535
2198,Cnpy1,0.0,1.8541616,29651.477,1.549845,156.72552,202.42685,217.53479,0.12602535
2199,Cnpy1,3.378117,6.696738,30179.873,7.1794796,159.50534,202.32051,217.51053,0.12602535
2200,Cnpy1,1.635287,8.979046,29650.62,8.27119,156.71468,202.48468,217.60378,0.12602535
2201,Cnpy1,3.396098,6.3962636,30200.34,6.9366984,159.61343,202.31248,217.5049,0.12602535
2202,Cnpy1,2.626088,1.80579,30267.562,2.738748,159.97173,202.25703,217.4515,0.12602535
2203,Cnpy1,1.3900307,0.60010767,30042.357,1.1524576,158.78618,202.30888,217.46994,0.12602535
2204,Cnpy1,2.2677758,0.23350187,30267.41,1.2566301,159.9723,202.24397,217.43596,0.12602535
2205,Cnpy1,10.1674595,34.978523,30245.877,33.99707,159.82793,202.53688,217.77512,0.12602535
2206,Cnpy1,48.446438,101.56616,35295.785,107.53526,186.37132,202.08742,217.78375,0.12602535
2207,Cnpy1,2.5955586,11.14861,29757.723,10.534422,157.27705,202.47258,217.61028,0.12602535
2208,Cnpy1,4.157788,3.71259,30525.668,5.049189,161.33005,202.2022,217.43562,0.12602535
2209,Cnpy1,6.3492794,14.360927,30464.678,14.976473,160.99919,202.3048,217.5467,0.12602535
2210,Cnpy1,12.427946,23.832096,31402.838,25.734953,165.93436,202.14236,217.51585,0.12602535
2211,Cnpy1,2.3180885,9.741193,29768.475,9.228097,157.33496,202.45822,217.59521,0.12602535
2212,Cnpy1,5.0259805,4.9370008,30664.83,6.4787087,162.06223,202.1744,217.42905,0.12602535
2213,Cnpy1,6.868933,9.0842495,30876.605,10.807455,163.17445,202.15076,217.44124,0.12602535
2214,Cnpy1,2.9107385,4.5106544,30188.197,5.133251,159.55115,202.30058,217.48827,0.12602535
2215,Cnpy1,0.9288219,3.0364766,29804.018,2.9731913,157.5282,202.39423,217.52559,0.12602535
2216,Cnpy1,8.376606,22.320786,30511.066,22.578836,161.23653,202.35712,217.61751,0.12602535
2217,Cnpy1,2.4373455,13.8954525,29574.49,12.756017,156.30917,202.54552,217.66164,0.12602535
2218,Cnpy1,0.0,7.0764766,29373.934,5.91457,155.25854,202.54623,217.623,0.12602535
2219,Cnpy1,0.0,11.002057,29166.578,9.195048,154.16255,202.63596,217.6893,0.12602535
2220,Cnpy1,3.8636215,11.537746,30032.645,11.453498,158.72527,202.39998,217.57704,0.12602535
2221,Cnpy1,11.588236,41.740795,30214.14,40.31378,159.6547,202.60265,217.84462,0.12602535
2222,Cnpy1,0.0,4.5324078,29508.902,3.7883658,155.97194,202.48808,217.58005,0.12602535
2223,Cnpy1,17.955404,18.390852,33081.902,23.757725,174.78773,201.69833,217.25214,0.12602535
2224,Cnpy1,23.254852,7.57915,34796.234,17.168705,183.82838,201.23282,216.93054,0.12602535
2225,Cnpy1,11.217196,36.723747,30398.611,35.94699,160.63115,202.51039,217.77162,0.12602535
2226,Cnpy1,4.0131044,3.8113475,30486.043,5.064129,161.12115,202.21375,217.44185,0.12602535
2227,Cnpy1,5.501693,11.550678,30417.125,12.23071,160.75111,202.29503,217.52583,0.12602535
2228,Cnpy1,7.4585347,17.084955,30578.994,17.772436,161.59912,202.29578,217.55788,0.12602535
2229,Cnpy1,5.705873,16.511343,30196.41,16.473183,159.58374,202.39531,217.60321,0.12602535
2230,Cnpy1,3.9486241,10.259421,30121.45,10.424708,159.19432,202.36528,217.55278,0.12602535
2231,Cnpy1,8.163818,17.704247,30712.668,18.619835,162.30293,202.26463,217.54617,0.12602535
2232,Cnpy1,5.8504233,23.148157,29872.98,22.088139,157.87364,202.5377,217.71075,0.12602535
2233,Cnpy1,2.2360227,10.752076,29695.39,10.034556,156.94897,202.4866,217.61488,0.12602535
2234,Cnpy1,1.9942894,21.983242,29045.03,19.30642,153.51237,202.75882,217.8121,0.12602535
2235,Cnpy1,6.333719,34.77525,29364.781,32.03065,155.18567,202.77602,217.89195,0.12602535
2236,Cnpy1,5.954929,43.19072,28816.26,38.88279,152.28787,202.99928,218.05093,0.12602535
2237,Cnpy1,2.3485901,5.5966964,29997.877,5.7780747,158.54736,202.36151,217.52429,0.12602535
2238,Cnpy1,0.66042554,2.3750463,29776.965,2.294606,157.38625,202.39636,217.52284,0.12602535
2239,Cnpy1,3.0300758,1.7752581,30364.428,2.9021554,160.48215,202.2304,217.43831,0.12602535
2240,Cnpy1,3.1098392,1.938149,30374.402,3.0756438,160.53458,202.22897,217.43855,0.12602535
2241,Cnpy1,1.6245234,1.818685,30031.777,2.2809138,158.72934,202.32169,217.48317,0.12602535
2242,Cnpy1,1.1338464,2.9968147,29853.893,3.0360508,157.79102,202.38014,217.51848,0.12602535
2243,Cnpy1,0.0,4.8930664,29489.74,4.089796,155.87065,202.49632,217.58612,0.12602535
2244,Cnpy1,0.8209946,4.6879334,29690.674,4.30308,156.92953,202.43892,217.55687,0.12602535
2245,Cnpy1,0.85274285,4.2503233,29721.416,3.9521778,157.0919,202.42685,217.54848,0.12602535
2246,Cnpy1,0.5864247,4.734262,29633.797,4.2319,156.6298,202.45503,217.56502,0.12602535
2247,Cnpy1,0.45610812,3.960583,29644.836,3.5241787,156.68866,202.44574,217.55603,0.12602535
2248,Cnpy1,0.0,4.393226,29516.303,3.6720402,156.01105,202.48491,217.5777,0.12602535
2249,Cnpy1,1.0232913,3.541591,29798.963,3.4396539,157.50113,202.3997,217.53116,0.12602535
2250,Cnpy1,0.0,1.1817477,29687.357,0.987802,156.91518,202.4115,217.52344,0.12602535
2251,Cnpy1,2.4803982,0.9191234,30280.902,1.929301,160.04282,202.2461,217.44102,0.12602535
2252,Cnpy1,2.4642978,0.89618915,30278.346,1.9025961,160.02934,202.24658,217.44112,0.12602535
2253,Cnpy1,2.482181,3.1356776,30161.822,3.7832537,159.41339,202.29668,217.47849,0.12602535
2254,Cnpy1,0.40779164,0.7779506,29803.652,0.8412787,157.52829,202.37608,217.50381,0.12602535
2255,Cnpy1,1.8072855,2.537541,30035.852,2.9673967,158.75017,202.32639,217.48956,0.12602535
2256,Cnpy1,0.8511727,2.579043,29810.434,2.5544598,157.56241,202.38876,217.52032,0.12602535
2257,Cnpy1,1.2554936,2.6903834,29898.69,2.83686,158.02733,202.36533,217.50948,0.12602535
2258,Cnpy1,1.8951138,3.9415574,29980.861,4.182204,158.4592,202.35283,217.51054,0.12602535
2259,Cnpy1,1.8990805,1.8786895,30092.85,2.4595678,159.05109,202.30542,217.47557,0.12602535
2260,Cnpy1,2.1950436,3.702708,30063.896,4.1229215,158.89691,202.3281,217.49707,0.12602535
2261,Cnpy1,1.2770253,1.8051409,29951.248,2.1069334,158.30505,202.3437,217.49385,0.12602535
2262,Cnpy1,0.27479082,4.386994,29580.115,3.795618,156.34727,202.46712,217.56894,0.12602535
2263,Cnpy1,0.0,3.602194,29558.363,3.010899,156.23337,202.46683,217.56435,0.12602535
2264,Cnpy1,0.0,3.514249,29563.041,2.9373941,156.25809,202.46481,217.56284,0.12602535
2265,Cnpy1,1.5327948,5.6638675,29803.945,5.4522433,157.52548,202.41547,217.55101,0.12602535
2266,Cnpy1,0.53993183,8.7662325,29408.729,7.579902,155.44037,202.55019,217.63457,0.12602535
2267,Cnpy1,2.4961631,5.457421,30039.906,5.7307243,158.76894,202.34886,217.51726,0.12602535
2268,Cnpy1,3.1460073,13.291416,29771.123,12.583255,157.34575,202.48618,217.6292,0.12602535
2269,Cnpy1,2.8260138,6.7602334,30046.977,6.9741917,158.80504,202.35745,217.52893,0.12602535
2270,Cnpy1,3.3671315,10.234549,29986.621,10.131735,158.48393,202.4021,217.5706,0.12602535
2271,Cnpy1,4.3953867,3.5521245,30590.738,5.0260677,161.67305,202.18326,217.42546,0.12602535
2272,Cnpy1,4.6368628,8.102901,30400.156,8.943834,160.66478,202.27177,217.49474,0.12602535
2273,Cnpy1,3.0093675,10.564721,29885.354,10.240205,157.95006,202.43263,217.58743,0.12602535
2274,Cnpy1,4.311732,3.2395058,30587.953,4.7255783,161.65865,202.18149,217.4228,0.12602535
2275,Cnpy1,1.1938502,1.1923143,29964.748,1.5557022,158.37672,202.33504,217.48611,0.12602535
2276,Cnpy1,1.5508598,4.271304,29882.77,4.296675,157.94205,202.38249,217.52692,0.12602535
2277,Cnpy1,2.0192215,3.9282684,30010.594,4.229189,158.61586,202.34456,217.50641,0.12602535
2278,Cnpy1,5.0142193,19.539965,29871.498,18.680847,157.86906,202.50897,217.67607,0.12602535
2279,Cnpy1,2.2988386,0.92058676,30238.191,1.8456025,159.81776,202.25777,217.44676,0.12602535
2280,Cnpy1,2.4714417,12.849865,29638.09,11.898152,156.6452,202.51944,217.64291,0.12602535
2281,Cnpy1,0.0,11.865702,29121.107,9.916715,153.92221,202.65569,217.7039,0.12602535
2282,Cnpy1,4.1953945,9.282035,30232.207,9.723119,159.7788,202.32707,217.52853,0.12602535
2283,Cnpy1,0.31368747,6.320633,29486.293,5.429952,155.85121,202.50882,217.60039,0.12602535
2284,Cnpy1,1.1181962,7.222094,29624.43,6.560434,156.57825,202.47774,217.59033,0.12602535
2285,Cnpy1,3.942434,3.8828702,30465.434,5.0908923,161.0125,202.21992,217.44525,0.12602535
2286,Cnpy1,1.9320639,2.0626724,30090.664,2.6288111,159.03941,202.3075,217.47765,0.12602535
2287,Cnpy1,0.5680592,17.184626,28971.42,14.627585,153.12883,202.74078,217.77585,0.12602535
2288,Cnpy1,7.0828366,26.283205,29992.115,25.28551,158.4986,202.53137,217.72505,0.12602535
2289,Cnpy1,7.522289,32.58003,29756.56,30.753714,157.25185,202.64949,217.81761,0.12602535
2290,Cnpy1,4.211405,29.068724,29179.215,26.26697,154.21304,202.7789,217.86217,0.12602535
2291,Cnpy1,6.127579,5.589632,30891.527,7.539013,163.25618,202.11853,217.40549,0.12602535
2292,Cnpy1,0.0,10.672901,29183.928,8.919998,154.25426,202.62842,217.68373,0.12602535
2293,Cnpy1,5.691137,15.711891,30236.176,15.798007,159.79398,202.37796,217.59018,0.12602535
2294,Cnpy1,1.4787573,5.8005877,29784.057,5.5412135,157.42056,202.42207,217.55502,0.12602535
2295,Cnpy1,2.4847088,2.5000935,30196.75,3.253078,159.59799,202.282,217.46767,0.12602535
2296,Cnpy1,2.304178,4.6479506,30038.545,4.964187,158.76248,202.34268,217.50963,0.12602535
2297,Cnpy1,7.5978127,16.654652,30635.531,17.477787,161.8974,202.27701,217.54623,0.12602535
2298,Cnpy1,8.38166,11.357068,31113.666,13.414313,164.42159,202.10551,217.43213,0.12602535
2299,Cnpy1,8.278499,21.637733,30525.08,21.961945,161.31097,202.34752,217.60904,0.12602535
2300,Cnpy1,6.1874866,14.900941,30397.102,15.352267,160.64264,202.32753,217.56088,0.12602535
2301,Cnpy1,5.6434574,8.068443,30640.404,9.385572,161.93073,202.20628,217.46255,0.12602535
2302,Cnpy1,15.820904,37.440025,31476.914,38.69754,166.31277,202.2538,217.6389,0.12602535
2303,Cnpy1,7.412003,34.50277,29628.236,32.308697,156.57402,202.70108,217.85353,0.12602535
2304,Cnpy1,6.661063,39.644283,29176.98,36.252094,154.19177,202.86949,217.96536,0.12602535
2305,Cnpy1,3.1533473,33.41911,28710.205,29.404268,151.73816,202.94691,217.96884,0.12602535
2306,Cnpy1,5.3272204,28.677479,29456.416,26.463585,155.6739,202.69862,217.82056,0.12602535
2307,Cnpy1,2.5181923,1.7208387,30246.768,2.6172569,159.86224,202.26201,217.45346,0.12602535
2308,Cnpy1,1.87445,1.6810852,30097.734,2.2828455,159.07701,202.30249,217.47299,0.12602535
2309,Cnpy1,2.2516634,2.447512,30144.861,3.1000862,159.32463,202.29578,217.4741,0.12602535
2310,Cnpy1,3.2650933,2.484571,30381.389,3.6050959,160.57089,202.23149,217.4429,0.12602535
2311,Cnpy1,1.3322697,2.8148122,29909.93,2.9768198,158.08644,202.36324,217.5092,0.12602535
2312,Cnpy1,1.1842396,3.564157,29835.234,3.5338922,157.69221,202.38986,217.52646,0.12602535
2313,Cnpy1,1.2175097,4.161157,29811.008,4.0485,157.56403,202.4014,217.53552,0.12602535
2314,Cnpy1,0.5026497,4.5479193,29624.31,4.0368967,156.58,202.45615,217.5645,0.12602535
2315,Cnpy1,1.2791141,4.128146,29827.117,4.0497575,157.64894,202.39668,217.53304,0.12602535
2316,Cnpy1,0.0,3.901839,29542.432,3.2613428,156.14915,202.47368,217.5694,0.12602535
2317,Cnpy1,1.1807208,4.105986,29805.395,3.9851534,157.5345,202.40248,217.53577,0.12602535
2318,Cnpy1,1.0963836,3.8446233,29799.758,3.7271864,157.50504,202.40193,217.53398,0.12602535
2319,Cnpy1,2.1215408,2.030135,30136.852,2.6902716,159.28279,202.29459,217.47115,0.12602535
2320,Cnpy1,0.0,1.1036656,29691.52,0.9225356,156.93718,202.40971,217.52211,0.12602535
2321,Cnpy1,1.9418457,0.08158144,30198.979,0.97715867,159.61188,202.26144,217.44363,0.12602535
2322,Cnpy1,1.832871,0.60155755,30145.867,1.3608934,159.33157,202.28041,217.456,0.12602535
2323,Cnpy1,1.7499577,1.3340484,30087.264,1.9344668,159.02214,202.30254,217.47105,0.12602535
2324,Cnpy1,2.1526055,2.5906973,30113.898,3.1734385,159.16135,202.3054,217.47963,0.12602535
2325,Cnpy1,3.1001582,1.5181564,30394.826,2.7199647,160.64256,202.21997,217.43173,0.12602535
2326,Cnpy1,2.4849608,0.8340553,30286.5,1.8603123,160.07237,202.2438,217.43938,0.12602535
2327,Cnpy1,1.28921,0.69911176,30013.57,1.1880366,158.6344,202.31766,217.4748,0.12602535
2328,Cnpy1,2.3578217,2.7992277,30150.79,3.4437938,159.35555,202.297,217.47672,0.12602535
2329,Cnpy1,1.0758781,3.2004054,29829.479,3.1790872,157.6622,202.38852,217.52374,0.12602535
2330,Cnpy1,0.0,4.1115146,29531.273,3.4365885,156.09018,202.47845,217.57294,0.12602535
2331,Cnpy1,0.0,3.9463377,29540.059,3.2985349,156.13661,202.47469,217.57014,0.12602535
2332,Cnpy1,0.0,4.0720496,29533.371,3.4036043,156.10127,202.47755,217.57228,0.12602535
2333,Cnpy1,0.0,4.6680202,29501.697,3.9017081,155.93385,202.4912,217.58234,0.12602535
