cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
187,gene_A,0.78343207,12.237722,4.0593295,13.37134,1.3104889,3.327059,3.4043002,0.062166654,187,0,12.237722803800942,0.0
188,gene_A,0.9803584,12.183827,4.83967,13.737505,1.5500062,3.3125072,3.3924844,0.062166654,188,0,12.183827055171493,0.0002911422626888526
189,gene_A,1.2082987,12.186361,5.6529984,14.222554,1.7937287,3.300865,3.379916,0.062166654,189,0,12.186361431379552,0.0
190,gene_A,1.1933434,12.664275,5.5492506,14.650097,1.7591591,3.3060117,3.384309,0.062166654,190,0,12.664274108742816,0.0
191,gene_A,1.4232392,12.588298,6.3597426,15.062825,2.001239,3.2955015,3.3722482,0.062166654,191,0,12.58829829404023,6.688631913761287e-05
192,gene_A,1.8995796,12.268808,7.492415,15.753967,2.2987638,3.2748184,3.350323,0.062166654,192,0,12.2688084657871,9.934907600484051e-05
193,gene_A,1.6692688,12.093467,7.0799227,15.101879,2.2050555,3.28001,3.356822,0.062166654,193,0,12.093467062411532,0.0
194,gene_A,1.6879803,11.062351,7.181062,14.147754,2.2373435,3.270778,3.349899,0.062166654,194,0,11.062350797070048,0.00021401927210768716
195,gene_A,2.0863235,11.506692,7.889202,15.408756,2.3973742,3.2633755,3.3397799,0.062166654,195,0,11.506691909935983,0.0
196,gene_A,2.2083888,11.940759,8.090457,16.082283,2.4406967,3.2635653,3.338446,0.062166654,196,0,11.940759062267075,8.105330050652452e-05
197,gene_A,1.8041449,11.545298,7.363525,14.85642,2.2752545,3.2714512,3.3490279,0.062166654,197,0,11.545297878867515,0.00022278694341936261
198,gene_A,1.5950266,11.056485,6.9931417,13.947516,2.1915922,3.2737126,3.3531744,0.062166654,198,0,11.056484797898065,0.0
199,gene_A,1.653397,10.837503,7.131049,13.858722,2.227625,3.2699175,3.3496726,0.062166654,199,0,10.837502983844256,0.0015015221374908294
200,gene_A,2.032343,10.858571,7.8298635,14.670757,2.38901,3.2596934,3.337767,0.062166654,200,0,10.858571023704968,0.0
201,gene_A,2.2836165,11.264615,8.277448,15.585627,2.490256,3.2562368,3.3322358,0.062166654,201,0,11.264615324404646,8.442275914282054e-05
202,gene_A,1.7712003,11.041236,7.335405,14.3015375,2.2731118,3.268161,3.3470385,0.062166654,202,0,11.041236273017997,0.0015915905504720273
203,gene_A,2.049584,11.403244,7.8271737,15.23229,2.3838086,3.263533,3.3403363,0.062166654,203,0,11.40324383193841,0.01500657145581368
204,gene_A,1.863207,10.947904,7.510458,14.403947,2.3142579,3.264879,3.3435543,0.062166654,204,0,10.94790452855957,0.015390159105459674
205,gene_A,1.8739523,10.4988575,7.55843,13.993479,2.3290908,3.2610528,3.3406584,0.062166654,205,0,10.498857428493412,0.001397201678169641
206,gene_A,1.7131263,10.784164,7.244832,13.932327,2.254399,3.2677164,3.3473876,0.062166654,206,0,10.784164260720743,0.0173275200653209
207,gene_A,2.0822246,11.0500555,7.9109197,14.959479,2.4062731,3.2598825,3.337302,0.062166654,207,0,11.050055333960223,0.042535848015825606
208,gene_A,2.0820193,11.180306,7.9021425,15.084769,2.403132,3.2609155,3.338052,0.062166654,208,0,11.180306347448617,0.07604850485926201
209,gene_A,1.8404185,11.575158,7.4282537,14.961143,2.2899187,3.2706816,3.348034,0.062166654,209,0,11.57515825910266,0.09166524559801256
210,gene_A,1.916379,12.271247,7.5232415,15.791504,2.305866,3.274367,3.3497932,0.062166654,210,0,12.271247078769788,0.2133290412304195
211,gene_A,2.022784,12.842479,7.6830144,16.565464,2.3379505,3.2761521,3.3498085,0.062166654,211,0,12.842478275805227,0.16402309174328553
212,gene_A,1.8129603,11.160165,7.404473,14.503545,2.2880042,3.2679818,3.346406,0.062166654,212,0,11.160164603113685,0.07374285109887484
213,gene_A,1.7416875,10.575318,7.3104115,13.79082,2.271271,3.2652004,3.3452344,0.062166654,213,0,10.57531806055483,0.05060346564233183
214,gene_A,1.3556075,10.313462,6.3877907,12.731689,2.0282807,3.2771106,3.3586302,0.062166654,214,0,10.31346220079675,0.05118176764967517
215,gene_A,1.6744967,10.358722,7.2005553,13.441664,2.2477815,3.2653565,3.346124,0.062166654,215,0,10.35872207513566,0.055027641787625564
216,gene_A,1.7622734,10.352495,7.3621206,13.619161,2.2850516,3.2628713,3.343309,0.062166654,216,0,10.352495033938736,0.06848971636686842
217,gene_A,1.43985,11.08536,6.563629,13.651012,2.0721443,3.2806165,3.3602827,0.062166654,217,0,11.085359411309545,0.03645377606199976
218,gene_A,1.4406537,11.560305,6.519119,14.10995,2.0555806,3.2850568,3.3637428,0.062166654,218,0,11.560304989877096,0.0
219,gene_A,1.4459224,11.621638,6.5296516,14.180039,2.0581586,3.2853954,3.3639288,0.062166654,219,0,11.621638578152474,0.0
220,gene_A,1.8039646,11.688756,7.3539987,14.994347,2.2718284,3.2726557,3.3499036,0.062166654,220,0,11.68875563710011,7.427177372984436e-05
221,gene_A,1.629352,12.3596945,6.9815392,15.274525,2.1789422,3.2835972,3.3599052,0.062166654,221,0,12.359694375109878,0.0
222,gene_A,1.7320918,11.967334,7.2046695,15.112176,2.2350864,3.2770395,3.3539329,0.062166654,222,0,11.967333501250183,7.266015675510842e-05
223,gene_A,1.9912153,11.087562,7.7385616,14.805938,2.3658733,3.2625895,3.3403573,0.062166654,223,0,11.087561169499866,0.003303293614808724
224,gene_A,1.7627606,12.814925,7.2071934,15.993306,2.2284672,3.283219,3.358071,0.062166654,224,0,12.814925457392716,0.0
225,gene_A,1.4182574,13.112696,6.288185,15.5569515,1.9761274,3.300659,3.3764045,0.062166654,225,0,13.112695436984236,0.0
226,gene_A,1.2839761,12.765036,5.8596754,14.938913,1.851285,3.3031774,3.3805547,0.062166654,226,0,12.765035562749153,6.052451227040126e-05
227,gene_A,1.5621234,12.211609,6.8173485,14.99108,2.1352572,3.2851436,3.362386,0.062166654,227,0,12.21160854869115,0.0
228,gene_A,1.8502717,11.432409,7.455612,14.844101,2.2974615,3.2692106,3.346848,0.062166654,228,0,11.432409406723027,0.003402574190366523
229,gene_A,1.8509561,11.729457,7.4376974,15.131989,2.2907705,3.2716756,3.3486276,0.062166654,229,0,11.729456554108335,0.001677696019208906
230,gene_A,1.5306216,12.658273,6.681515,15.355528,2.0931213,3.2910032,3.367332,0.062166654,230,0,12.658272535598297,0.0033326023869746017
231,gene_A,1.5881519,12.498145,6.8607583,15.321641,2.14478,3.2866662,3.3631132,0.062166654,231,0,12.498144896594532,0.0012637295557788872
232,gene_A,1.7164875,13.600363,7.069598,16.652802,2.1896691,3.2913392,3.364619,0.062166654,232,0,13.600362462018715,0.0042854053320590495
233,gene_A,1.821481,13.41771,7.27599,16.697765,2.2391205,3.2866175,3.3598626,0.062166654,233,0,13.417710555249071,0.004272049774128343
234,gene_A,1.581507,12.915036,6.8042073,15.709387,2.1256685,3.290923,3.3666139,0.062166654,234,0,12.915035148488357,0.0
235,gene_A,1.710651,13.272092,7.0821085,16.324163,2.1956747,3.2886164,3.3626516,0.062166654,235,0,13.272091546450838,0.004181821987952429
236,gene_A,1.7210529,13.500938,7.0871377,16.566507,2.1949553,3.2902164,3.3637009,0.062166654,236,0,13.500938469701358,0.030606456218379534
237,gene_A,1.875019,12.877482,7.4080505,16.289465,2.2740765,3.2805924,3.3548064,0.062166654,237,0,12.877482052121351,0.04790484918439594
238,gene_A,2.251141,13.296353,8.080833,17.481224,2.4268055,3.2735243,3.3451529,0.062166654,238,0,13.296353067097266,0.06556440204309756
239,gene_A,2.4709952,15.012053,8.394607,19.598783,2.4874063,3.2812579,3.3480904,0.062166654,239,0,15.012052230149841,0.007757168190391656
240,gene_A,2.3148563,15.327172,8.075789,19.576647,2.4096155,3.2882986,3.3551166,0.062166654,240,0,15.327172271278128,0.022688140619135128
241,gene_A,2.1400542,15.414473,7.7405562,19.293896,2.3303556,3.294036,3.3614204,0.062166654,241,0,15.414472318113404,0.07027773372042173
242,gene_A,2.3167043,14.984224,8.100289,19.249218,2.4180372,3.2854915,3.3530521,0.062166654,242,0,14.984223991494726,0.12077813107521376
243,gene_A,2.3473046,16.5453,8.065718,20.821218,2.3981848,3.2969654,3.3610823,0.062166654,243,0,16.545299580769594,0.10398190059696366
244,gene_A,2.192325,16.503767,7.7758064,20.454971,2.3305254,3.3011127,3.365988,0.062166654,244,0,16.503766520286796,0.08946578002937271
245,gene_A,2.2725012,16.27924,7.939649,20.407047,2.3705435,3.2970276,3.3620253,0.062166654,245,0,16.279239939492726,0.15277453338601205
246,gene_A,1.972433,16.032932,7.3938813,19.53695,2.2451863,3.3037837,3.3706381,0.062166654,246,0,16.03293273516574,0.20787731699817008
247,gene_A,2.336039,16.404911,8.052588,20.66196,2.3961391,3.2961845,3.3606448,0.062166654,247,0,16.40491143382644,0.22532448483321274
248,gene_A,2.0609426,16.696653,7.5198584,20.363808,2.2694743,3.3064754,3.3715823,0.062166654,248,0,16.696652427623057,0.26278960611241275
249,gene_A,1.9878879,15.8460455,7.432942,19.38945,2.2556155,3.3018482,3.3690052,0.062166654,249,0,15.846045247149249,0.22837389650171042
250,gene_A,2.1279132,15.567405,7.7090406,19.4159,2.3218677,3.2955916,3.3627062,0.062166654,250,0,15.567404915653531,0.23867201728251566
251,gene_A,2.1674628,16.029354,7.7565484,19.944838,2.329539,3.2980895,3.3640633,0.062166654,251,0,16.029354188286536,0.0735537000762202
252,gene_A,2.1358624,15.325913,7.737792,19.199636,2.3303657,3.2934587,3.3610477,0.062166654,252,0,15.325913456173264,0.16513356304678042
253,gene_A,2.161766,14.799049,7.818308,18.745546,2.3532896,3.2884586,3.3571033,0.062166654,253,0,14.799050132551898,0.10025064539903522
254,gene_A,2.2061589,15.02414,7.8880563,19.056036,2.3678381,3.2890108,3.3569558,0.062166654,254,0,15.024141365072273,0.1188739559232015
255,gene_A,2.4689896,14.787487,8.405216,19.377407,2.491725,3.279483,3.346832,0.062166654,255,0,14.7874871177949,0.04651609776594688
256,gene_A,2.9321544,14.1236725,9.313625,19.699745,2.7085211,3.2626765,3.3294902,0.062166654,256,0,14.12367256527209,0.0033176047624742036
257,gene_A,3.201945,13.738217,9.837006,19.886602,2.8325658,3.2542994,3.3204782,0.062166654,257,0,13.738216014292888,0.0047891824294480296
258,gene_A,3.0114853,14.451281,9.440521,20.182266,2.7352962,3.2634797,3.329213,0.062166654,258,0,14.451281011883836,0.018779318220228283
259,gene_A,3.2346938,14.898323,9.822809,21.080406,2.8196945,3.2624817,3.3259912,0.062166654,259,0,14.898322824623705,0.0
260,gene_A,3.68085,15.518193,10.62732,22.607718,3.003066,3.2579782,3.3177636,0.062166654,260,0,15.518193624835027,4.7655464816832136e-05
261,gene_A,4.034534,16.056639,11.250683,23.865988,3.1432142,3.256169,3.3126729,0.062166654,261,0,16.05663793026572,0.0
262,gene_A,3.8436913,15.752162,10.927121,23.171875,3.0722518,3.2563088,3.3147433,0.062166654,262,0,15.752162273105462,0.0005991237099344255
263,gene_A,3.6012836,18.3669,10.318929,25.211277,2.9117131,3.2808948,3.3348942,0.062166654,263,0,18.366898738297415,0.0014732038316048138
264,gene_A,2.9556396,18.298777,9.113095,23.794523,2.6310263,3.2946916,3.3522794,0.062166654,264,0,18.29877654730167,0.0
265,gene_A,2.9285274,18.591911,9.04813,24.021576,2.6141284,3.2976289,3.354657,0.062166654,265,0,18.59191225663761,0.0005465456988426457
266,gene_A,2.8676174,18.754063,8.927012,24.050623,2.5850117,3.3003716,3.3572924,0.062166654,266,0,18.754062166602832,0.0006135514695317471
267,gene_A,2.8722062,18.005743,8.971906,23.335695,2.5999582,3.2944512,3.3530855,0.062166654,267,0,18.005742178306857,0.0
268,gene_A,2.7651653,18.183378,8.765132,23.282824,2.5509663,3.2984402,3.3571336,0.062166654,268,0,18.18337808143632,0.00018817860825972818
269,gene_A,2.880198,17.582045,9.0074415,22.942146,2.610782,3.2909644,3.3505466,0.062166654,269,0,17.582044384312013,0.0010407907331391425
270,gene_A,2.6629581,18.169132,8.578084,23.053986,2.5078964,3.3008206,3.3599954,0.062166654,270,0,18.169132871759043,0.0
271,gene_A,2.4724307,17.410099,8.252944,21.91966,2.4358945,3.300167,3.3619306,0.062166654,271,0,17.410098493538612,0.0
272,gene_A,2.6273026,16.787224,8.584912,21.642471,2.518738,3.2909427,3.3533533,0.062166654,272,0,16.787223187539198,3.0200769644835492e-05
273,gene_A,2.060568,18.553146,7.4022202,22.153965,2.2268856,3.322271,3.3835576,0.062166654,273,0,18.55314563160001,1.295148206572522e-05
274,gene_A,2.2537866,18.858215,7.767382,22.856789,2.3128502,3.31797,3.3775826,0.062166654,274,0,18.85821563340552,0.0004657128108591808
275,gene_A,1.913764,20.19592,7.0128407,23.426249,2.1209524,3.342266,3.400905,0.062166654,275,0,20.195920180607594,0.0
276,gene_A,1.7737088,20.414726,6.704967,23.338427,2.0427067,3.3502488,3.4092104,0.062166654,276,0,20.414727243813665,4.412033737810205e-05
277,gene_A,2.1166034,20.334755,7.4189878,23.990925,2.2196565,3.3350782,3.3923438,0.062166654,277,0,20.334753902201076,0.001630595505975266
278,gene_A,2.2993047,22.504627,7.6834507,26.47165,2.272072,3.345527,3.3974152,0.062166654,278,0,22.50462704110586,0.015198809274406096
279,gene_A,2.2209318,23.701557,7.462022,27.459356,2.2106974,3.3584938,3.4084148,0.062166654,279,0,23.70155668011725,0.011018805252866259
280,gene_A,2.405329,22.74922,7.8907213,26.932661,2.3218927,3.3432572,3.3940673,0.062166654,280,0,22.749220738131385,0.0
281,gene_A,2.6359344,23.59827,8.31751,28.24192,2.4215508,3.3416562,3.389519,0.062166654,281,0,23.598270248179023,0.00032970828377617325
282,gene_A,2.4833133,22.56961,8.063582,26.924269,2.3658726,3.3386343,3.389372,0.062166654,282,0,22.569608136042557,0.0013066314062612917
283,gene_A,2.681522,22.476646,8.440843,27.255938,2.4549267,3.332374,3.3823216,0.062166654,283,0,22.476647220777984,0.0
284,gene_A,2.6808476,23.783468,8.39575,28.516392,2.4391766,3.3417485,3.3890033,0.062166654,284,0,23.783467735391078,1.959296741053795e-05
285,gene_A,2.152597,25.219046,7.2484455,28.775826,2.1497748,3.373646,3.4208293,0.062166654,285,0,25.21904613980708,0.0
286,gene_A,2.3501554,25.020365,7.6592417,29.007332,2.251529,3.3640876,3.4106555,0.062166654,286,0,25.020364510085805,0.0
287,gene_A,2.6704044,24.973555,8.331969,29.643322,2.4189355,3.350762,3.395655,0.062166654,287,0,24.973554076713537,1.5698580024556144e-05
288,gene_A,2.6674497,25.217613,8.31293,29.87296,2.4127958,3.3528597,3.397287,0.062166654,288,0,25.217612375700543,0.0010664294644478255
289,gene_A,2.6178012,26.802881,8.125016,31.299238,2.3568778,3.367745,3.4093084,0.062166654,289,0,26.802881204971946,0.0
290,gene_A,2.4160888,27.716188,7.6572886,31.749384,2.2355568,3.3834226,3.4241984,0.062166654,290,0,27.716187614291055,0.00010188083321504062
291,gene_A,2.620047,29.310423,8.003189,33.72582,2.3127654,3.3879495,3.4244196,0.062166654,291,0,29.3104222087537,0.0017936168642225837
292,gene_A,2.6317093,29.477436,8.019361,33.912117,2.3158946,3.3888216,3.4248881,0.062166654,292,0,29.47743587847026,0.0
293,gene_A,2.8057525,31.322659,8.291724,36.06854,2.373742,3.3967814,3.428077,0.062166654,293,0,31.32265943562935,0.0017272611617671963
294,gene_A,2.8589513,30.625734,8.437691,35.509293,2.4138045,3.3891625,3.4215505,0.062166654,294,0,30.625733751039114,0.010774265104426035
295,gene_A,3.3842058,30.289865,9.46255,36.313362,2.6595771,3.3717937,3.4014778,0.062166654,295,0,30.289865036998062,0.005322462150882564
296,gene_A,2.5852628,30.587488,7.867388,34.883865,2.2721066,3.3996794,3.4336958,0.062166654,296,0,30.58748900204623,0.021327394934839705
297,gene_A,2.8195302,30.249655,8.375603,35.06104,2.4005709,3.387549,3.4209874,0.062166654,297,0,30.249654319579378,0.05317200463127855
298,gene_A,2.6817484,31.682268,8.014641,36.14878,2.3028474,3.404595,3.4358382,0.062166654,298,0,31.682267387166867,0.09811476446421355
299,gene_A,2.6175056,29.48499,7.989178,33.88892,2.3083324,3.3894634,3.425587,0.062166654,299,0,29.484990132536986,0.13218072719728474
300,gene_A,2.2771626,31.084684,7.210974,34.696136,2.1073606,3.4162219,3.4510128,0.062166654,300,0,31.084686426258926,0.1755669390031661
301,gene_A,1.9173477,31.922903,6.361978,34.71904,1.8842146,3.4414272,3.4762325,0.062166654,301,0,31.922903604087523,0.10401172319331507
302,gene_A,2.2640035,32.37065,7.1179705,35.905933,2.076922,3.4271526,3.4596548,0.062166654,302,0,32.370650949108956,0.12774594038854042
303,gene_A,2.289049,31.78316,7.200477,35.39472,2.1008377,3.42133,3.4547582,0.062166654,303,0,31.78316016957028,0.13243533716346187
304,gene_A,2.4725535,30.415993,7.6427655,34.475197,2.2174127,3.4028935,3.4378407,0.062166654,304,0,30.415992010594675,0.09731299841740015
305,gene_A,2.4988456,32.21611,7.609283,36.26812,2.199411,3.416262,3.4474993,0.062166654,305,0,32.216109457876136,0.0746865035327608
306,gene_A,2.3991973,32.499794,7.3919044,36.324852,2.1442747,3.4224856,3.4538836,0.062166654,306,0,32.499793813089916,0.0668882729963697
307,gene_A,2.1360612,33.538666,6.7718205,36.751434,1.9816397,3.4432778,3.4740534,0.062166654,307,0,33.538666689510784,0.09118518748517906
308,gene_A,1.9050114,31.827366,6.3360333,34.600147,1.8776634,3.4412668,3.476374,0.062166654,308,0,31.82736623725321,0.0016042665945928958
309,gene_A,2.1660593,31.111403,6.976384,34.48021,2.048587,3.4212978,3.4567301,0.062166654,309,0,31.111403025013217,0.0
310,gene_A,2.7975266,31.582243,8.261477,36.301666,2.3648057,3.3991919,3.4300008,0.062166654,310,0,31.5822429445601,0.006942697143660967
311,gene_A,2.8557508,32.327145,8.34283,37.14717,2.3806703,3.403106,3.431977,0.062166654,311,0,32.32714488675079,0.007785358427646433
312,gene_A,2.6766527,31.447668,8.015622,35.911274,2.3043525,3.4029088,3.4346638,0.062166654,312,0,31.447667746317983,0.021096928156593
313,gene_A,2.9332926,31.038357,8.567501,36.06813,2.4432771,3.3899086,3.4209363,0.062166654,313,0,31.038356465348397,0.0
314,gene_A,1.9374348,30.39845,6.5143943,33.296772,1.9349241,3.4269376,3.4646142,0.062166654,314,0,30.398450386036014,1.0101461027344729e-05
315,gene_A,1.9784397,29.922298,6.637418,32.927723,1.9698994,3.420449,3.459029,0.062166654,315,0,29.922299043866282,0.0014693198083439378
316,gene_A,2.1154718,28.178474,7.0212955,31.546694,2.0765588,3.399564,3.4409006,0.062166654,316,0,28.178474653225397,0.01777218649457504
317,gene_A,1.7112192,25.977982,6.205138,28.553963,1.8755188,3.4000962,3.4487414,0.062166654,317,0,25.977980768811907,0.053153275551239054
318,gene_A,2.141137,26.297983,7.172071,29.790726,2.1249456,3.3829238,3.4279695,0.062166654,318,0,26.29798394865315,0.07697847740785708
319,gene_A,1.8999077,24.96698,6.7404757,27.989754,2.0257154,3.3824804,3.4313803,0.062166654,319,0,24.966979901730575,0.10468867869974971
320,gene_A,1.8854886,25.823854,6.6682405,28.78304,2.0029945,3.39019,3.4374046,0.062166654,320,0,25.82385164453138,0.13484676921278305
321,gene_A,1.6965449,26.258684,6.1377378,28.791807,1.8543355,3.4032357,3.4516227,0.062166654,321,0,26.258684726719604,0.09604265071283558
322,gene_A,1.7495793,26.654152,6.270664,29.287342,1.8904042,3.4041226,3.4509327,0.062166654,322,0,26.654151995216477,0.04439519788910737
323,gene_A,1.8145487,28.13822,6.348989,30.855543,1.9036589,3.4138303,3.4569716,0.062166654,323,0,28.138221960880024,0.021894470297053516
324,gene_A,1.8859735,28.198574,6.5354686,31.068674,1.9547442,3.4104295,3.4527724,0.062166654,324,0,28.19857497459801,0.0
325,gene_A,1.5204868,28.427027,5.3794317,30.488903,1.6181666,3.4310362,3.4779763,0.062166654,325,0,28.42702879245681,1.2614165528125049e-05
326,gene_A,1.3445035,27.888584,4.727567,29.586596,1.4202726,3.4371648,3.4850278,0.062166654,326,0,27.88858393536673,0.0
327,gene_A,1.5228796,28.348059,5.3948894,30.418362,1.6232727,3.430191,3.4772725,0.062166654,327,0,28.34805700249556,1.235947331420236e-05
328,gene_A,1.5106605,27.426508,5.4202704,29.50732,1.6354374,3.4228287,3.4716218,0.062166654,328,0,27.42650720480184,0.000429214407574619
329,gene_A,1.3698611,27.230652,4.878211,29.011538,1.4696097,3.4298398,3.478978,0.062166654,329,0,27.230652334288227,0.0
330,gene_A,1.3607168,26.71102,4.8842382,28.493277,1.4739836,3.425839,3.4759583,0.062166654,330,0,26.71101938676755,0.0
331,gene_A,1.2476023,27.863274,4.3546805,29.349693,1.3062189,3.4437876,3.4907095,0.062166654,331,0,27.863275021285205,1.3467860622743785e-05
332,gene_A,1.5655559,28.484753,5.5453176,30.64301,1.6684083,3.4288487,3.4753652,0.062166654,332,0,28.48475359347183,0.0
333,gene_A,1.6339054,27.73609,5.835336,30.074265,1.7585392,3.419032,3.4658182,0.062166654,333,0,27.736088871003616,1.2864018023846295e-05
334,gene_A,1.3090814,26.650448,4.6888523,28.322067,1.4144295,3.4284792,3.4786644,0.062166654,334,0,26.650445602134518,0.00098156794233445
335,gene_A,1.2766862,27.124605,4.5288076,28.705414,1.3633115,3.4347153,3.4838793,0.062166654,335,0,27.12460545270557,0.0
336,gene_A,1.4708863,27.45577,5.264155,29.44854,1.5875261,3.4255862,3.4743981,0.062166654,336,0,27.455770518994047,0.0
337,gene_A,1.7151022,26.413998,6.1837115,28.981474,1.8667643,3.4036987,3.451498,0.062166654,337,0,26.413996716877755,1.357323167992086e-05
338,gene_A,1.8778033,27.881857,6.535872,30.746271,1.9568187,3.4080894,3.451116,0.062166654,338,0,27.881856949838735,1.476827447581075e-05
